compound_id,split,cv_fold,half_life_min,class,binary_class,data_source
CPD-1253,external_test,,120.0,Stable,0,Old
CPD-1254,train,3,62.32,Stable,0,Old
CPD-1255,external_test,,59.4,Stable,0,Old
CPD-1256,train,4,30.83,Stable,0,Old
CPD-1257,train,0,2.96,Unstable,1,Old
CPD-1258,internal_test,,83.7,Stable,0,New
CPD-1259,internal_test,,120.0,Stable,0,New
CPD-1260,train,2,15.68,Unstable,1,Old
CPD-1261,train,0,33.45,Stable,0,New
CPD-1263,train,1,120.0,Stable,0,Old
CPD-1264,train,3,88.99,Stable,0,New
CPD-1265,train,0,101.26,Stable,0,New
CPD-1266,train,2,120.0,Stable,0,Old
CPD-1267,train,0,120.0,Stable,0,New
CPD-1268,train,1,96.99,Stable,0,Old
CPD-1269,train,0,39.493604,Stable,0,New
CPD-1270,train,4,109.9833049,Stable,0,New
CPD-1271,train,4,11.61,Unstable,1,New
CPD-1272,train,4,120.0,Stable,0,Old
CPD-1273,train,4,120.0,Stable,0,New
CPD-1275,train,0,120.0,Stable,0,Old
CPD-1276,train,3,112.71,Stable,0,Old
CPD-1277,train,2,120.0,Stable,0,Old
CPD-1278,internal_test,,120.0,Stable,0,Old
CPD-1279,train,3,55.04,Stable,0,Old
CPD-1280,external_test,,120.0,Stable,0,New
CPD-1281,train,3,32.52,Stable,0,Old
CPD-1282,train,4,37.27,Stable,0,Old
CPD-1283,train,4,120.0,Stable,0,Old
CPD-1284,train,4,120.0,Stable,0,Old
CPD-1285,external_test,,120.0,Stable,0,New
CPD-1286,train,1,120.0,Stable,0,New
CPD-1287,train,0,120.0,Stable,0,Old
CPD-1288,train,2,120.0,Stable,0,New
CPD-1289,train,2,57.88274229,Stable,0,New
CPD-1290,train,0,120.0,Stable,0,Old
CPD-1291,train,1,120.0,Stable,0,Old
CPD-1292,train,0,120.0,Stable,0,Old
CPD-1293,train,3,120.0,Stable,0,Old
CPD-1294,train,0,120.0,Stable,0,New
CPD-1295,train,0,120.0,Stable,0,New
CPD-1296,train,2,9.41,Unstable,1,New
CPD-1297,external_test,,120.0,Stable,0,Old
CPD-1298,train,4,105.5976865,Stable,0,New
CPD-1299,train,0,22.91,Unstable,1,Old
CPD-1300,train,2,120.0,Stable,0,New
CPD-1301,train,4,120.0,Stable,0,New
CPD-1302,train,1,120.0,Stable,0,Old
CPD-1303,train,3,120.0,Stable,0,Old
CPD-1304,external_test,,120.0,Stable,0,New
CPD-1305,train,4,120.0,Stable,0,Old
CPD-1306,train,4,6.57,Unstable,1,New
CPD-1307,train,2,120.0,Stable,0,New
CPD-1308,train,0,120.0,Stable,0,Old
CPD-1309,train,4,120.0,Stable,0,Old
CPD-1310,train,4,120.0,Stable,0,New
CPD-1311,train,1,120.0,Stable,0,New
CPD-1312,train,1,120.0,Stable,0,Old
CPD-1313,train,1,25.59,Unstable,1,Old
CPD-1314,train,3,120.0,Stable,0,New
CPD-1315,train,3,120.0,Stable,0,New
CPD-1316,train,1,73.19,Stable,0,Old
CPD-1317,train,1,31.76,Stable,0,Old
CPD-1318,train,2,120.0,Stable,0,New
CPD-1319,train,4,120.0,Stable,0,Old
CPD-1320,train,1,120.0,Stable,0,New
CPD-1322,external_test,,101.54,Stable,0,Old
CPD-1323,internal_test,,24.09,Unstable,1,Old
CPD-1324,train,0,120.0,Stable,0,New
CPD-1325,train,2,120.0,Stable,0,New
CPD-1326,train,2,120.0,Stable,0,Old
CPD-1327,train,2,103.3,Stable,0,New
CPD-1328,train,0,120.0,Stable,0,New
CPD-1329,train,2,119.41,Stable,0,New
CPD-1330,train,1,120.0,Stable,0,New
CPD-1331,train,2,120.0,Stable,0,New
CPD-1332,train,3,120.0,Stable,0,Old
CPD-1334,train,1,120.0,Stable,0,New
CPD-1335,train,0,120.0,Stable,0,Old
CPD-1337,train,1,120.0,Stable,0,Old
CPD-1338,train,4,85.98,Stable,0,New
CPD-1340,train,4,72.79,Stable,0,New
CPD-1341,train,1,120.0,Stable,0,New
CPD-1342,train,0,120.0,Stable,0,New
CPD-1343,train,4,120.0,Stable,0,Old
CPD-1344,train,0,120.0,Stable,0,Old
CPD-1345,train,4,82.2,Stable,0,Old
CPD-1346,train,0,120.0,Stable,0,New
CPD-1347,external_test,,107.29,Stable,0,Old
CPD-1348,train,2,108.46,Stable,0,Old
CPD-1349,train,3,120.0,Stable,0,New
CPD-1350,external_test,,120.0,Stable,0,Old
CPD-1351,train,4,120.0,Stable,0,New
CPD-1352,train,2,120.0,Stable,0,New
CPD-1353,internal_test,,120.0,Stable,0,Old
CPD-1354,train,0,120.0,Stable,0,Old
CPD-1355,train,4,120.0,Stable,0,Old
CPD-1356,train,2,120.0,Stable,0,Old
CPD-1357,train,1,110.83,Stable,0,New
CPD-1358,train,2,120.0,Stable,0,New
CPD-1359,internal_test,,120.0,Stable,0,New
CPD-1360,internal_test,,120.0,Stable,0,New
CPD-1361,external_test,,120.0,Stable,0,New
CPD-1362,external_test,,120.0,Stable,0,New
CPD-1363,external_test,,120.0,Stable,0,Old
CPD-1364,train,4,60.47,Stable,0,Old
CPD-1365,train,3,120.0,Stable,0,New
CPD-1366,external_test,,120.0,Stable,0,New
CPD-1367,train,1,86.91,Stable,0,New
CPD-1368,train,1,106.36,Stable,0,Old
CPD-1369,external_test,,120.0,Stable,0,New
CPD-1370,train,4,120.0,Stable,0,New
CPD-1371,train,0,120.0,Stable,0,Old
CPD-1372,train,4,120.0,Stable,0,Old
CPD-1373,train,0,102.57,Stable,0,New
CPD-1374,train,1,120.0,Stable,0,New
CPD-1375,train,2,77.52,Stable,0,New
CPD-1376,internal_test,,120.0,Stable,0,Old
CPD-1378,internal_test,,31.12,Stable,0,New
CPD-1379,train,0,120.0,Stable,0,Old
CPD-1380,train,3,120.0,Stable,0,New
CPD-1381,train,4,54.08,Stable,0,New
CPD-1382,train,3,120.0,Stable,0,Old
CPD-1383,train,4,62.27,Stable,0,Old
CPD-1384,train,2,120.0,Stable,0,New
CPD-1385,train,3,120.0,Stable,0,New
CPD-1386,train,1,49.85,Stable,0,Old
CPD-1387,train,3,120.0,Stable,0,New
CPD-1388,train,1,120.0,Stable,0,Old
CPD-1389,train,0,54.15,Stable,0,New
CPD-1390,train,0,120.0,Stable,0,Old
CPD-1391,train,1,120.0,Stable,0,New
CPD-1392,external_test,,40.79,Stable,0,Old
CPD-1393,train,1,120.0,Stable,0,New
CPD-1394,train,4,115.98,Stable,0,Old
CPD-1395,train,2,120.0,Stable,0,New
CPD-1397,internal_test,,120.0,Stable,0,New
CPD-1398,external_test,,49.49,Stable,0,Old
CPD-1400,train,3,120.0,Stable,0,New
CPD-1401,train,3,94.34,Stable,0,Old
CPD-1402,train,3,120.0,Stable,0,New
CPD-1403,train,1,120.0,Stable,0,New
CPD-1404,train,1,78.89,Stable,0,Old
CPD-1405,train,1,120.0,Stable,0,New
CPD-1406,train,4,35.65,Stable,0,Old
CPD-1407,train,0,29.07,Unstable,1,Old
CPD-1408,train,4,120.0,Stable,0,Old
CPD-1410,internal_test,,103.68,Stable,0,Old
CPD-1411,external_test,,120.0,Stable,0,Old
CPD-1412,train,2,76.18,Stable,0,New
CPD-1413,external_test,,120.0,Stable,0,Old
CPD-1414,internal_test,,118.75,Stable,0,New
CPD-1415,train,3,120.0,Stable,0,Old
CPD-1417,train,2,16.22396891,Unstable,1,New
CPD-1418,internal_test,,83.59,Stable,0,New
CPD-1419,train,3,120.0,Stable,0,New
CPD-1420,train,0,120.0,Stable,0,Old
CPD-1421,train,1,12.41,Unstable,1,Old
CPD-1422,train,1,109.6,Stable,0,New
CPD-1423,train,1,120.0,Stable,0,New
CPD-1424,train,1,120.0,Stable,0,New
CPD-1425,external_test,,120.0,Stable,0,New
CPD-1426,train,0,13.08,Unstable,1,Old
CPD-1427,train,1,22.63,Unstable,1,Old
CPD-1428,train,3,103.0,Stable,0,New
CPD-1430,train,1,120.0,Stable,0,Old
CPD-1431,train,4,120.0,Stable,0,Old
CPD-1432,train,0,120.0,Stable,0,Old
CPD-1433,train,4,120.0,Stable,0,New
CPD-1434,train,0,120.0,Stable,0,Old
CPD-1435,external_test,,120.0,Stable,0,New
CPD-1436,train,3,62.46,Stable,0,New
CPD-1437,train,0,120.0,Stable,0,Old
CPD-1438,train,2,62.45,Stable,0,Old
CPD-1439,external_test,,120.0,Stable,0,Old
CPD-1440,external_test,,32.43,Stable,0,Old
CPD-1441,train,0,120.0,Stable,0,Old
CPD-1442,train,3,120.0,Stable,0,Old
CPD-1443,train,2,44.08,Stable,0,Old
CPD-1444,train,3,120.0,Stable,0,New
CPD-1445,train,1,48.32,Stable,0,Old
CPD-1446,train,4,120.0,Stable,0,Old
CPD-1447,internal_test,,120.0,Stable,0,New
CPD-1448,train,4,120.0,Stable,0,Old
CPD-1450,train,3,120.0,Stable,0,Old
CPD-1451,train,0,56.96,Stable,0,New
CPD-1452,train,3,120.0,Stable,0,Old
CPD-1453,train,4,120.0,Stable,0,New
CPD-1454,train,3,69.34239496,Stable,0,New
CPD-1455,train,0,105.102362,Stable,0,New
CPD-1456,train,1,24.19,Unstable,1,Old
CPD-1457,train,4,120.0,Stable,0,Old
CPD-1458,external_test,,120.0,Stable,0,Old
CPD-1459,train,2,120.0,Stable,0,New
CPD-1460,train,3,120.0,Stable,0,New
CPD-1461,train,1,120.0,Stable,0,Old
CPD-1462,train,4,92.97,Stable,0,Old
CPD-1463,train,1,120.0,Stable,0,Old
CPD-1464,train,2,68.03,Stable,0,New
CPD-1465,external_test,,95.84,Stable,0,Old
CPD-1466,train,0,120.0,Stable,0,New
CPD-1467,train,0,120.0,Stable,0,New
CPD-1468,train,2,67.0,Stable,0,Old
CPD-1469,external_test,,120.0,Stable,0,Old
CPD-1470,train,2,115.29,Stable,0,Old
CPD-1471,train,3,99.19,Stable,0,Old
CPD-1473,train,3,120.0,Stable,0,Old
CPD-1474,train,2,113.78,Stable,0,Old
CPD-1475,train,0,120.0,Stable,0,New
CPD-1476,train,0,110.58,Stable,0,Old
CPD-1477,internal_test,,120.0,Stable,0,New
CPD-1478,train,3,60.26,Stable,0,Old
CPD-1479,train,1,120.0,Stable,0,Old
CPD-1481,external_test,,84.84,Stable,0,New
CPD-1482,train,1,37.87,Stable,0,Old
CPD-1483,train,3,120.0,Stable,0,Old
CPD-1484,train,0,120.0,Stable,0,New
CPD-1485,internal_test,,79.19,Stable,0,New
CPD-1487,train,4,105.88,Stable,0,Old
CPD-1488,train,0,120.0,Stable,0,New
CPD-1489,train,3,120.0,Stable,0,Old
CPD-1490,train,1,120.0,Stable,0,New
CPD-1491,train,0,120.0,Stable,0,Old
CPD-1492,train,1,92.94908988,Stable,0,New
CPD-1493,internal_test,,120.0,Stable,0,New
CPD-1494,train,2,120.0,Stable,0,New
CPD-1495,train,2,18.33,Unstable,1,New
CPD-1496,train,2,92.96,Stable,0,New
CPD-1498,train,2,120.0,Stable,0,Old
CPD-1499,external_test,,101.56,Stable,0,New
CPD-1500,train,4,66.14264721,Stable,0,New
CPD-1501,train,2,9.74,Unstable,1,Old
CPD-1502,train,1,83.9,Stable,0,Old
CPD-1503,external_test,,120.0,Stable,0,New
CPD-1504,train,2,120.0,Stable,0,New
CPD-1505,train,2,98.2,Stable,0,New
CPD-1506,external_test,,17.85,Unstable,1,Old
CPD-1507,train,4,120.0,Stable,0,New
CPD-1508,train,1,65.19,Stable,0,Old
CPD-1509,train,1,40.49,Stable,0,Old
CPD-1510,train,2,120.0,Stable,0,New
CPD-1511,train,2,120.0,Stable,0,New
CPD-1512,train,0,120.0,Stable,0,New
CPD-1513,train,2,120.0,Stable,0,Old
CPD-1514,train,4,28.26,Unstable,1,Old
CPD-1516,train,2,102.21,Stable,0,Old
CPD-1517,internal_test,,120.0,Stable,0,New
CPD-1518,train,4,120.0,Stable,0,New
CPD-1519,train,4,120.0,Stable,0,New
CPD-1521,train,3,61.51,Stable,0,Old
CPD-1522,external_test,,120.0,Stable,0,Old
CPD-1523,train,2,107.67,Stable,0,Old
CPD-1524,train,3,120.0,Stable,0,New
CPD-1525,train,1,41.76,Stable,0,Old
CPD-1526,train,2,120.0,Stable,0,New
CPD-1527,internal_test,,120.0,Stable,0,New
CPD-1528,train,1,120.0,Stable,0,New
CPD-1529,train,0,76.88,Stable,0,Old
CPD-1530,internal_test,,84.54,Stable,0,New
CPD-1531,train,1,120.0,Stable,0,New
CPD-1532,train,2,64.98,Stable,0,New
CPD-1533,train,3,92.73,Stable,0,New
CPD-1534,train,0,120.0,Stable,0,New
CPD-1535,train,1,120.0,Stable,0,New
CPD-1536,internal_test,,120.0,Stable,0,New
CPD-1537,external_test,,45.36,Stable,0,New
CPD-1538,train,4,120.0,Stable,0,New
CPD-1540,train,4,107.48,Stable,0,Old
CPD-1541,train,4,102.0,Stable,0,New
CPD-1542,train,2,120.0,Stable,0,New
CPD-1543,train,4,37.8,Stable,0,New
CPD-1544,external_test,,120.0,Stable,0,Old
CPD-1545,train,4,120.0,Stable,0,New
CPD-1546,train,4,120.0,Stable,0,Old
CPD-1547,internal_test,,120.0,Stable,0,Old
CPD-1548,train,4,109.0,Stable,0,New
CPD-1549,train,3,120.0,Stable,0,New
CPD-1550,train,2,120.0,Stable,0,New
CPD-1551,external_test,,120.0,Stable,0,New
CPD-1553,train,1,120.0,Stable,0,Old
CPD-1555,train,2,111.21,Stable,0,New
CPD-1556,train,4,120.0,Stable,0,New
CPD-1558,external_test,,120.0,Stable,0,New
CPD-1559,train,3,120.0,Stable,0,Old
CPD-1560,train,1,120.0,Stable,0,New
CPD-1561,train,1,120.0,Stable,0,Old
CPD-1562,train,3,31.79,Stable,0,Old
CPD-1563,train,0,71.53,Stable,0,New
CPD-1564,external_test,,120.0,Stable,0,New
CPD-1565,train,0,120.0,Stable,0,New
CPD-1566,train,0,120.0,Stable,0,New
CPD-1567,train,2,58.75,Stable,0,New
CPD-1568,train,4,120.0,Stable,0,Old
CPD-1569,train,3,102.55,Stable,0,Old
CPD-1570,train,4,120.0,Stable,0,New
CPD-1571,train,0,120.0,Stable,0,New
CPD-1572,train,1,120.0,Stable,0,Old
CPD-1573,train,4,84.25,Stable,0,New
CPD-1574,internal_test,,120.0,Stable,0,New
CPD-1575,train,3,120.0,Stable,0,New
CPD-1576,train,4,120.0,Stable,0,New
CPD-1577,train,1,120.0,Stable,0,Old
CPD-1578,train,2,120.0,Stable,0,New
CPD-1579,train,3,62.67636133,Stable,0,New
CPD-1581,train,1,117.12,Stable,0,Old
CPD-1582,train,1,120.0,Stable,0,Old
CPD-1583,internal_test,,120.0,Stable,0,Old
CPD-1584,external_test,,120.0,Stable,0,New
CPD-1585,external_test,,74.82,Stable,0,New
CPD-1586,train,4,84.87,Stable,0,New
CPD-1587,train,4,65.15776412,Stable,0,New
CPD-1588,train,0,120.0,Stable,0,New
CPD-1589,train,2,120.0,Stable,0,Old
CPD-1590,train,2,120.0,Stable,0,New
CPD-1591,internal_test,,115.0,Stable,0,New
CPD-1592,external_test,,120.0,Stable,0,New
CPD-1594,train,4,120.0,Stable,0,Old
CPD-1596,train,1,120.0,Stable,0,Old
CPD-1597,external_test,,53.09103851,Stable,0,New
CPD-1598,train,0,79.74,Stable,0,Old
CPD-1599,train,3,120.0,Stable,0,Old
CPD-1600,train,1,120.0,Stable,0,Old
CPD-1601,train,1,91.5,Stable,0,New
CPD-1602,train,2,120.0,Stable,0,New
CPD-1603,train,3,120.0,Stable,0,New
CPD-1604,train,0,107.92,Stable,0,New
CPD-1605,train,1,120.0,Stable,0,New
CPD-1607,train,2,120.0,Stable,0,Old
CPD-1608,train,3,50.42,Stable,0,New
CPD-1609,train,1,120.0,Stable,0,Old
CPD-1610,train,3,120.0,Stable,0,Old
CPD-1611,train,0,120.0,Stable,0,Old
CPD-1612,external_test,,112.38,Stable,0,Old
CPD-1613,train,1,120.0,Stable,0,Old
CPD-1614,internal_test,,85.57,Stable,0,New
CPD-1615,train,2,32.51,Stable,0,New
CPD-1616,train,3,120.0,Stable,0,New
CPD-1617,train,2,120.0,Stable,0,New
CPD-1618,train,1,120.0,Stable,0,New
CPD-1619,train,4,120.0,Stable,0,New
CPD-1620,train,4,43.44,Stable,0,Old
CPD-1623,train,1,120.0,Stable,0,New
CPD-1624,train,1,97.23,Stable,0,Old
CPD-1625,train,3,11.04,Unstable,1,Old
CPD-1626,train,0,120.0,Stable,0,Old
CPD-1627,train,1,115.0,Stable,0,New
CPD-1629,train,0,120.0,Stable,0,New
CPD-1630,internal_test,,120.0,Stable,0,Old
CPD-1631,internal_test,,120.0,Stable,0,Old
CPD-1632,train,4,41.28,Stable,0,Old
CPD-1633,train,2,120.0,Stable,0,Old
CPD-1634,train,2,12.49,Unstable,1,Old
CPD-1635,train,3,120.0,Stable,0,New
CPD-1636,train,1,108.4,Stable,0,Old
CPD-1637,train,3,120.0,Stable,0,Old
CPD-1638,train,3,120.0,Stable,0,New
CPD-1639,train,3,98.32,Stable,0,New
CPD-1640,external_test,,72.82,Stable,0,New
CPD-1641,train,2,120.0,Stable,0,New
CPD-1642,train,2,96.16,Stable,0,Old
CPD-1643,train,1,99.3,Stable,0,New
CPD-1644,train,4,120.0,Stable,0,Old
CPD-1645,train,0,72.3,Stable,0,Old
CPD-1646,internal_test,,108.81,Stable,0,Old
CPD-1647,train,3,120.0,Stable,0,Old
CPD-1649,train,1,105.9,Stable,0,Old
CPD-1650,train,0,90.57,Stable,0,New
CPD-1651,internal_test,,120.0,Stable,0,New
CPD-1652,internal_test,,120.0,Stable,0,New
CPD-1653,train,4,81.46979275,Stable,0,New
CPD-1654,train,4,115.22,Stable,0,Old
CPD-1655,train,2,120.0,Stable,0,New
CPD-1656,train,2,108.58,Stable,0,Old
CPD-1657,train,4,118.38,Stable,0,Old
CPD-1658,train,0,59.9,Stable,0,New
CPD-1659,train,0,120.0,Stable,0,New
CPD-1660,train,0,120.0,Stable,0,Old
CPD-1661,train,2,36.35977322,Stable,0,New
CPD-1662,train,3,73.56,Stable,0,New
CPD-1663,train,1,96.14,Stable,0,Old
CPD-1664,train,1,86.54,Stable,0,Old
CPD-1665,train,4,120.0,Stable,0,New
CPD-1666,external_test,,120.0,Stable,0,New
CPD-1667,train,0,120.0,Stable,0,New
CPD-1668,external_test,,57.85,Stable,0,New
CPD-1669,train,4,71.93308183,Stable,0,New
CPD-1670,internal_test,,120.0,Stable,0,New
CPD-1671,train,1,12.15,Unstable,1,Old
CPD-1672,train,0,120.0,Stable,0,Old
CPD-1673,train,0,120.0,Stable,0,New
CPD-1674,train,1,36.05,Stable,0,Old
CPD-1675,train,4,120.0,Stable,0,Old
CPD-1676,train,2,120.0,Stable,0,Old
CPD-1677,train,0,120.0,Stable,0,Old
CPD-1678,train,1,117.14,Stable,0,Old
CPD-1681,train,2,120.0,Stable,0,Old
CPD-1682,train,1,120.0,Stable,0,New
CPD-1683,train,0,120.0,Stable,0,New
CPD-1684,train,2,120.0,Stable,0,New
CPD-1685,train,3,113.1,Stable,0,Old
CPD-1686,train,3,120.0,Stable,0,New
CPD-1687,train,4,120.0,Stable,0,Old
CPD-1688,internal_test,,120.0,Stable,0,New
CPD-1689,train,2,120.0,Stable,0,New
CPD-1690,internal_test,,120.0,Stable,0,New
CPD-1691,train,0,120.0,Stable,0,New
CPD-1692,external_test,,13.61,Unstable,1,Old
CPD-1693,train,0,40.7,Stable,0,Old
CPD-1694,train,0,120.0,Stable,0,New
CPD-1695,train,3,120.0,Stable,0,Old
CPD-1696,train,4,75.23,Stable,0,Old
CPD-1697,train,4,120.0,Stable,0,Old
CPD-1698,train,3,120.0,Stable,0,Old
CPD-1699,internal_test,,103.7,Stable,0,New
CPD-1700,external_test,,120.0,Stable,0,New
CPD-1701,train,3,120.0,Stable,0,New
CPD-1702,train,2,120.0,Stable,0,New
CPD-1703,external_test,,120.0,Stable,0,New
CPD-1704,train,3,4.76,Unstable,1,Old
CPD-1706,train,4,25.92353856,Unstable,1,New
CPD-1707,train,1,120.0,Stable,0,New
CPD-1708,train,0,120.0,Stable,0,Old
CPD-1709,train,4,120.0,Stable,0,Old
CPD-1710,internal_test,,120.0,Stable,0,New
CPD-1711,train,2,88.33,Stable,0,New
CPD-1713,internal_test,,120.0,Stable,0,Old
CPD-1714,train,2,120.0,Stable,0,New
CPD-1715,train,2,120.0,Stable,0,New
CPD-1716,train,2,120.0,Stable,0,New
CPD-1717,internal_test,,120.0,Stable,0,New
CPD-1718,train,0,117.38,Stable,0,Old
CPD-1719,external_test,,75.14,Stable,0,New
CPD-1721,train,1,81.52,Stable,0,Old
CPD-1722,train,0,120.0,Stable,0,Old
CPD-1723,internal_test,,120.0,Stable,0,New
CPD-1724,train,1,118.83,Stable,0,Old
CPD-1725,internal_test,,120.0,Stable,0,Old
CPD-1726,train,0,68.62,Stable,0,Old
CPD-1727,train,0,118.03,Stable,0,New
CPD-1728,train,4,120.0,Stable,0,New
CPD-1729,train,2,120.0,Stable,0,New
CPD-1730,external_test,,120.0,Stable,0,New
CPD-1731,train,3,120.0,Stable,0,New
CPD-1732,train,3,92.44,Stable,0,Old
CPD-1733,external_test,,101.94,Stable,0,Old
CPD-1734,external_test,,120.0,Stable,0,New
CPD-1736,train,2,54.01,Stable,0,Old
CPD-1737,train,1,45.44,Stable,0,Old
CPD-1738,train,3,120.0,Stable,0,Old
CPD-1739,internal_test,,62.28,Stable,0,Old
CPD-1740,train,2,120.0,Stable,0,New
CPD-1741,internal_test,,120.0,Stable,0,New
CPD-1742,train,2,76.78521962,Stable,0,New
CPD-1743,train,2,120.0,Stable,0,New
CPD-1744,train,2,120.0,Stable,0,New
CPD-1745,train,0,38.16,Stable,0,Old
CPD-1746,train,3,120.0,Stable,0,Old
CPD-1747,train,4,120.0,Stable,0,Old
CPD-1748,train,1,120.0,Stable,0,New
CPD-1749,train,1,120.0,Stable,0,New
CPD-1750,internal_test,,107.44,Stable,0,Old
CPD-1751,external_test,,120.0,Stable,0,New
CPD-1752,train,0,12.21,Unstable,1,Old
CPD-1753,train,1,120.0,Stable,0,New
CPD-1754,train,0,120.0,Stable,0,New
CPD-1755,train,4,120.0,Stable,0,New
CPD-1756,train,1,112.96,Stable,0,Old
CPD-1757,train,2,103.78,Stable,0,Old
CPD-1758,train,4,97.87,Stable,0,New
CPD-1759,train,4,120.0,Stable,0,New
CPD-1760,train,4,120.0,Stable,0,Old
CPD-1761,train,3,120.0,Stable,0,New
CPD-1762,train,2,43.33,Stable,0,New
CPD-1763,train,2,108.1,Stable,0,Old
CPD-1764,train,4,120.0,Stable,0,New
CPD-1765,train,2,120.0,Stable,0,Old
CPD-1766,train,4,120.0,Stable,0,Old
CPD-1767,train,1,120.0,Stable,0,New
CPD-1768,train,2,120.0,Stable,0,New
CPD-1769,train,1,80.37,Stable,0,New
CPD-1770,train,2,111.09,Stable,0,New
CPD-1771,train,1,120.0,Stable,0,New
CPD-1772,train,0,120.0,Stable,0,New
CPD-1773,internal_test,,120.0,Stable,0,New
CPD-1774,train,1,120.0,Stable,0,New
CPD-1775,train,3,14.42,Unstable,1,Old
CPD-1776,train,0,120.0,Stable,0,Old
CPD-1777,train,4,120.0,Stable,0,New
CPD-1778,train,3,87.05,Stable,0,Old
CPD-1779,train,0,3.58,Unstable,1,Old
CPD-1780,external_test,,120.0,Stable,0,New
CPD-1781,train,1,29.44,Unstable,1,New
CPD-1782,train,0,90.03,Stable,0,New
CPD-1783,train,0,120.0,Stable,0,Old
CPD-1784,train,2,120.0,Stable,0,New
CPD-1785,train,1,120.0,Stable,0,New
CPD-1786,external_test,,101.74,Stable,0,Old
CPD-1787,train,3,120.0,Stable,0,New
CPD-1788,train,4,120.0,Stable,0,New
CPD-1789,internal_test,,120.0,Stable,0,New
CPD-1790,train,4,120.0,Stable,0,Old
CPD-1791,train,0,120.0,Stable,0,Old
CPD-1792,external_test,,120.0,Stable,0,Old
CPD-1793,internal_test,,120.0,Stable,0,Old
CPD-1794,external_test,,120.0,Stable,0,New
CPD-1795,external_test,,120.0,Stable,0,Old
CPD-1796,train,4,0.97,Unstable,1,Old
CPD-1797,train,0,120.0,Stable,0,Old
CPD-1798,train,2,120.0,Stable,0,New
CPD-1799,train,1,16.7,Unstable,1,Old
CPD-1800,train,4,120.0,Stable,0,New
CPD-1801,external_test,,120.0,Stable,0,New
CPD-1802,train,1,120.0,Stable,0,Old
CPD-1803,train,1,120.0,Stable,0,New
CPD-1805,external_test,,120.0,Stable,0,New
CPD-1806,train,3,72.87,Stable,0,Old
CPD-1807,train,3,120.0,Stable,0,Old
CPD-1808,train,3,120.0,Stable,0,New
CPD-1809,external_test,,120.0,Stable,0,New
CPD-1811,train,4,12.61,Unstable,1,Old
CPD-1812,train,4,120.0,Stable,0,New
CPD-1813,train,0,120.0,Stable,0,Old
CPD-1814,train,0,107.05,Stable,0,New
CPD-1815,train,2,120.0,Stable,0,Old
CPD-1816,train,4,120.0,Stable,0,New
CPD-1817,train,2,120.0,Stable,0,New
CPD-1818,train,0,120.0,Stable,0,Old
CPD-1820,train,2,120.0,Stable,0,New
CPD-1821,external_test,,120.0,Stable,0,New
CPD-1822,train,4,91.21,Stable,0,Old
CPD-1823,train,3,120.0,Stable,0,Old
CPD-1824,train,1,120.0,Stable,0,New
CPD-1825,train,3,120.0,Stable,0,New
CPD-1826,train,3,55.4,Stable,0,Old
CPD-1827,train,4,120.0,Stable,0,Old
CPD-1828,train,2,113.97,Stable,0,Old
CPD-1829,train,3,0.84,Unstable,1,Old
CPD-1830,train,3,120.0,Stable,0,New
CPD-1831,train,0,32.32,Stable,0,New
CPD-1834,train,0,91.61,Stable,0,New
CPD-1835,external_test,,115.1,Stable,0,Old
CPD-1836,train,2,120.0,Stable,0,New
CPD-1837,internal_test,,120.0,Stable,0,Old
CPD-1838,train,0,120.0,Stable,0,Old
CPD-1839,train,1,120.0,Stable,0,New
CPD-1840,train,0,120.0,Stable,0,Old
CPD-1841,train,0,120.0,Stable,0,New
CPD-1842,train,3,120.0,Stable,0,New
CPD-1843,train,3,120.0,Stable,0,New
CPD-1844,train,3,120.0,Stable,0,Old
CPD-1845,internal_test,,54.97,Stable,0,New
CPD-1846,train,1,80.11,Stable,0,Old
CPD-1847,train,2,120.0,Stable,0,New
CPD-1848,train,2,120.0,Stable,0,Old
CPD-1849,train,3,64.61,Stable,0,New
CPD-1850,train,0,120.0,Stable,0,Old
CPD-1852,train,4,120.0,Stable,0,New
CPD-1853,train,1,120.0,Stable,0,Old
CPD-1854,train,0,120.0,Stable,0,Old
CPD-1855,train,1,107.51,Stable,0,Old
CPD-1856,train,1,120.0,Stable,0,New
CPD-1857,train,4,120.0,Stable,0,Old
CPD-1858,train,0,97.58,Stable,0,New
CPD-1859,train,1,21.2,Unstable,1,Old
CPD-1860,internal_test,,120.0,Stable,0,Old
CPD-1861,train,1,120.0,Stable,0,New
CPD-1862,train,2,120.0,Stable,0,New
CPD-1865,train,2,120.0,Stable,0,New
CPD-1866,internal_test,,120.0,Stable,0,New
CPD-1867,train,3,120.0,Stable,0,New
CPD-1868,train,3,79.64,Stable,0,Old
CPD-1869,train,3,120.0,Stable,0,Old
CPD-1870,train,1,120.0,Stable,0,Old
CPD-1871,train,4,120.0,Stable,0,New
CPD-1872,train,3,120.0,Stable,0,New
CPD-1873,internal_test,,12.36,Unstable,1,New
CPD-1874,train,4,104.37,Stable,0,New
CPD-1875,train,4,119.57,Stable,0,Old
CPD-1876,external_test,,120.0,Stable,0,New
CPD-1877,train,2,120.0,Stable,0,New
CPD-1878,train,3,104.0,Stable,0,New
CPD-1879,external_test,,120.0,Stable,0,Old
CPD-1880,train,2,120.0,Stable,0,Old
CPD-1881,train,4,120.0,Stable,0,Old
CPD-1882,train,0,120.0,Stable,0,Old
