compound_id,split,cv_fold,half_life_min,class,binary_class,data_source
CPD-1206,train,0,112.4,Stable,0,New
CPD-1207,internal_test,,120.0,Stable,0,New
CPD-1208,external_test,,116.12,Stable,0,Old
CPD-1209,train,0,28.88,Unstable,1,Old
CPD-1210,train,0,108.58,Stable,0,Old
CPD-1211,external_test,,120.0,Stable,0,New
CPD-1212,internal_test,,120.0,Stable,0,New
CPD-1213,train,0,39.44,Stable,0,New
CPD-1214,internal_test,,1.02,Unstable,1,Old
CPD-1215,train,2,4.58,Unstable,1,Old
CPD-1216,train,0,120.0,Stable,0,New
CPD-1217,train,0,120.0,Stable,0,Old
CPD-1218,train,1,120.0,Stable,0,New
CPD-1219,train,1,8.46,Unstable,1,Old
CPD-1220,train,0,97.74,Stable,0,Old
CPD-1221,train,2,120.0,Stable,0,New
CPD-1222,train,1,24.71,Unstable,1,Old
CPD-1223,train,4,42.13,Stable,0,New
CPD-1224,train,2,20.15,Unstable,1,Old
CPD-1225,external_test,,120.0,Stable,0,New
CPD-1227,internal_test,,104.38,Stable,0,Old
CPD-1228,train,3,120.0,Stable,0,New
CPD-1229,train,0,82.85,Stable,0,Old
CPD-1230,train,0,120.0,Stable,0,New
CPD-1231,train,2,102.0701053,Stable,0,New
CPD-1232,train,1,87.86,Stable,0,New
CPD-1233,train,4,118.51,Stable,0,New
CPD-1234,train,1,49.58,Stable,0,New
CPD-1235,train,1,120.0,Stable,0,New
CPD-1236,train,3,120.0,Stable,0,New
CPD-1237,train,1,120.0,Stable,0,New
CPD-1238,train,2,0.96,Unstable,1,Old
CPD-1239,train,1,120.0,Stable,0,Old
CPD-1240,external_test,,24.0800072,Unstable,1,New
CPD-1241,train,1,120.0,Stable,0,New
CPD-1243,train,0,101.07,Stable,0,New
CPD-1244,train,1,120.0,Stable,0,New
CPD-1245,train,3,42.44,Stable,0,Old
CPD-1246,internal_test,,107.31,Stable,0,New
CPD-1247,train,0,120.0,Stable,0,New
CPD-1248,internal_test,,120.0,Stable,0,New
CPD-1249,train,2,120.0,Stable,0,New
CPD-1251,train,4,115.9221495,Stable,0,New
CPD-1252,train,3,120.0,Stable,0,New
CPD-1253,external_test,,120.0,Stable,0,Old
CPD-1254,train,0,120.0,Stable,0,Old
CPD-1255,external_test,,57.54,Stable,0,Old
CPD-1256,train,0,1.71,Unstable,1,Old
CPD-1257,train,2,0.94,Unstable,1,Old
CPD-1258,internal_test,,107.57,Stable,0,New
CPD-1259,internal_test,,115.2026805,Stable,0,New
CPD-1260,train,3,20.49,Unstable,1,Old
CPD-1261,train,3,35.24,Stable,0,New
CPD-1262,train,2,120.0,Stable,0,New
CPD-1263,train,1,120.0,Stable,0,Old
CPD-1264,train,0,120.0,Stable,0,New
CPD-1265,train,0,99.78,Stable,0,New
CPD-1267,train,0,70.75,Stable,0,New
CPD-1268,train,1,41.29,Stable,0,Old
CPD-1269,train,2,120.0,Stable,0,New
CPD-1270,train,4,97.0592974,Stable,0,New
CPD-1271,train,2,9.25,Unstable,1,New
CPD-1272,train,4,59.34,Stable,0,Old
CPD-1273,train,4,120.0,Stable,0,New
CPD-1274,train,4,38.35,Stable,0,New
CPD-1275,train,0,120.0,Stable,0,Old
CPD-1276,train,1,70.72,Stable,0,Old
CPD-1277,train,2,57.16,Stable,0,Old
CPD-1278,internal_test,,2.13,Unstable,1,Old
CPD-1279,train,3,46.69,Stable,0,Old
CPD-1280,external_test,,120.0,Stable,0,New
CPD-1281,train,3,120.0,Stable,0,Old
CPD-1283,train,4,120.0,Stable,0,Old
CPD-1284,train,2,14.11,Unstable,1,Old
CPD-1285,external_test,,120.0,Stable,0,New
CPD-1286,train,3,97.59,Stable,0,New
CPD-1287,train,4,105.15,Stable,0,Old
CPD-1288,train,3,120.0,Stable,0,New
CPD-1289,train,4,92.48725916,Stable,0,New
CPD-1290,train,0,85.58,Stable,0,Old
CPD-1291,train,1,77.05,Stable,0,Old
CPD-1292,train,3,52.57,Stable,0,Old
CPD-1293,train,3,101.5,Stable,0,Old
CPD-1294,train,1,105.71,Stable,0,New
CPD-1295,train,2,96.96,Stable,0,New
CPD-1296,train,4,2.28,Unstable,1,New
CPD-1297,external_test,,120.0,Stable,0,Old
CPD-1298,train,4,120.0,Stable,0,New
CPD-1299,train,0,19.67,Unstable,1,Old
CPD-1300,train,3,120.0,Stable,0,New
CPD-1301,train,1,120.0,Stable,0,New
CPD-1302,train,1,41.49,Stable,0,Old
CPD-1303,train,3,120.0,Stable,0,Old
CPD-1304,external_test,,120.0,Stable,0,New
CPD-1305,train,1,120.0,Stable,0,Old
CPD-1306,train,0,120.0,Stable,0,New
CPD-1307,train,3,120.0,Stable,0,New
CPD-1308,train,0,85.82,Stable,0,Old
CPD-1309,train,4,59.17,Stable,0,Old
CPD-1310,train,1,115.7,Stable,0,New
CPD-1311,train,2,120.0,Stable,0,New
CPD-1312,train,4,2.32,Unstable,1,Old
CPD-1313,train,3,4.61,Unstable,1,Old
CPD-1314,train,3,120.0,Stable,0,New
CPD-1315,train,3,120.0,Stable,0,New
CPD-1316,train,1,81.62,Stable,0,Old
CPD-1317,train,1,22.14,Unstable,1,Old
CPD-1318,train,4,120.0,Stable,0,New
CPD-1319,train,4,120.0,Stable,0,Old
CPD-1320,train,1,120.0,Stable,0,New
CPD-1321,train,2,120.0,Stable,0,New
CPD-1322,external_test,,120.0,Stable,0,Old
CPD-1323,internal_test,,120.0,Stable,0,Old
CPD-1324,train,1,120.0,Stable,0,New
CPD-1325,train,4,120.0,Stable,0,New
CPD-1326,train,3,25.7,Unstable,1,Old
CPD-1327,train,0,99.31,Stable,0,New
CPD-1328,train,2,120.0,Stable,0,New
CPD-1329,train,3,50.21,Stable,0,New
CPD-1330,train,3,18.79,Unstable,1,New
CPD-1331,train,4,120.0,Stable,0,New
CPD-1332,train,3,43.33,Stable,0,Old
CPD-1333,train,2,80.29,Stable,0,New
CPD-1334,train,1,120.0,Stable,0,New
CPD-1335,train,3,120.0,Stable,0,Old
CPD-1336,train,1,120.0,Stable,0,Old
CPD-1337,train,0,120.0,Stable,0,Old
CPD-1338,train,3,105.63,Stable,0,New
CPD-1339,train,1,120.0,Stable,0,New
CPD-1340,train,1,71.23,Stable,0,New
CPD-1341,train,4,120.0,Stable,0,New
CPD-1342,train,0,120.0,Stable,0,New
CPD-1343,train,2,120.0,Stable,0,Old
CPD-1344,train,0,100.41,Stable,0,Old
CPD-1345,train,0,86.58,Stable,0,Old
CPD-1346,train,0,120.0,Stable,0,New
CPD-1347,external_test,,120.0,Stable,0,Old
CPD-1348,train,3,8.75,Unstable,1,Old
CPD-1349,train,4,117.0,Stable,0,New
CPD-1350,external_test,,6.35,Unstable,1,Old
CPD-1351,train,3,120.0,Stable,0,New
CPD-1352,train,1,98.0,Stable,0,New
CPD-1353,internal_test,,120.0,Stable,0,Old
CPD-1355,train,4,120.0,Stable,0,Old
CPD-1356,train,0,10.65,Unstable,1,Old
CPD-1357,train,2,120.0,Stable,0,New
CPD-1358,train,2,120.0,Stable,0,New
CPD-1359,external_test,,120.0,Stable,0,New
CPD-1360,internal_test,,120.0,Stable,0,New
CPD-1361,external_test,,120.0,Stable,0,New
CPD-1362,external_test,,120.0,Stable,0,New
CPD-1363,external_test,,41.59,Stable,0,Old
CPD-1364,train,0,23.34,Unstable,1,Old
CPD-1365,train,1,76.9,Stable,0,New
CPD-1366,external_test,,120.0,Stable,0,New
CPD-1367,train,3,120.0,Stable,0,New
CPD-1368,train,3,120.0,Stable,0,Old
CPD-1369,external_test,,120.0,Stable,0,New
CPD-1370,train,2,120.0,Stable,0,New
CPD-1371,train,0,120.0,Stable,0,Old
CPD-1372,train,4,120.0,Stable,0,Old
CPD-1373,train,1,120.0,Stable,0,New
CPD-1374,train,0,120.0,Stable,0,New
CPD-1375,train,3,120.0,Stable,0,New
CPD-1376,internal_test,,20.1,Unstable,1,Old
CPD-1377,train,0,120.0,Stable,0,New
CPD-1378,external_test,,14.78,Unstable,1,New
CPD-1379,train,0,87.47,Stable,0,Old
CPD-1380,train,4,120.0,Stable,0,New
CPD-1381,train,2,120.0,Stable,0,New
CPD-1382,train,3,37.79,Stable,0,Old
CPD-1383,train,0,72.71,Stable,0,Old
CPD-1384,train,4,103.0,Stable,0,New
CPD-1385,train,1,98.29,Stable,0,New
CPD-1386,train,1,17.99,Unstable,1,Old
CPD-1387,train,1,95.74206698,Stable,0,New
CPD-1388,train,1,120.0,Stable,0,Old
CPD-1389,train,0,1.17,Unstable,1,New
CPD-1390,train,1,120.0,Stable,0,Old
CPD-1391,train,3,120.0,Stable,0,New
CPD-1392,external_test,,1.2,Unstable,1,Old
CPD-1393,train,2,120.0,Stable,0,New
CPD-1395,train,4,120.0,Stable,0,New
CPD-1396,train,1,120.0,Stable,0,New
CPD-1397,internal_test,,98.53,Stable,0,New
CPD-1398,external_test,,1.19,Unstable,1,Old
CPD-1399,train,3,120.0,Stable,0,New
CPD-1400,train,0,120.0,Stable,0,New
CPD-1401,train,3,59.13,Stable,0,Old
CPD-1402,train,1,120.0,Stable,0,New
CPD-1403,train,4,120.0,Stable,0,New
CPD-1404,train,1,120.0,Stable,0,Old
CPD-1405,train,1,120.0,Stable,0,New
CPD-1406,train,4,120.0,Stable,0,Old
CPD-1407,train,3,120.0,Stable,0,Old
CPD-1408,train,2,120.0,Stable,0,Old
CPD-1409,train,1,120.0,Stable,0,New
CPD-1410,internal_test,,70.02,Stable,0,Old
CPD-1411,external_test,,112.05,Stable,0,Old
CPD-1412,train,4,5.8,Unstable,1,New
CPD-1413,external_test,,120.0,Stable,0,Old
CPD-1414,internal_test,,120.0,Stable,0,New
CPD-1415,train,1,120.0,Stable,0,Old
CPD-1416,train,0,120.0,Stable,0,New
CPD-1417,train,2,120.0,Stable,0,New
CPD-1418,internal_test,,120.0,Stable,0,New
CPD-1419,train,0,120.0,Stable,0,New
CPD-1420,train,0,97.96,Stable,0,Old
CPD-1421,train,0,1.97,Unstable,1,Old
CPD-1422,train,2,120.0,Stable,0,New
CPD-1423,train,3,120.0,Stable,0,New
CPD-1424,train,4,120.0,Stable,0,New
CPD-1425,external_test,,96.21,Stable,0,New
CPD-1426,train,0,3.15,Unstable,1,Old
CPD-1427,train,1,10.33,Unstable,1,Old
CPD-1428,train,1,108.0,Stable,0,New
CPD-1429,train,1,120.0,Stable,0,New
CPD-1430,train,4,101.43,Stable,0,Old
CPD-1431,train,0,76.46,Stable,0,Old
CPD-1432,train,0,99.61,Stable,0,Old
CPD-1433,train,0,120.0,Stable,0,New
CPD-1434,train,0,110.97,Stable,0,Old
CPD-1435,external_test,,57.91,Stable,0,New
CPD-1437,train,0,120.0,Stable,0,Old
CPD-1438,train,1,13.83,Unstable,1,Old
CPD-1439,external_test,,57.75,Stable,0,Old
CPD-1440,external_test,,3.9,Unstable,1,Old
CPD-1441,train,0,120.0,Stable,0,Old
CPD-1442,train,4,120.0,Stable,0,Old
CPD-1443,train,3,40.14,Stable,0,Old
CPD-1444,train,1,120.0,Stable,0,New
CPD-1445,train,1,48.17,Stable,0,Old
CPD-1446,train,4,120.0,Stable,0,Old
CPD-1447,internal_test,,120.0,Stable,0,New
CPD-1448,train,4,120.0,Stable,0,Old
CPD-1449,train,4,89.03,Stable,0,New
CPD-1450,train,3,7.11,Unstable,1,Old
CPD-1451,train,2,58.8,Stable,0,New
CPD-1452,train,1,120.0,Stable,0,Old
CPD-1453,train,0,120.0,Stable,0,New
CPD-1454,train,0,86.66450826,Stable,0,New
CPD-1455,train,3,63.02852657,Stable,0,New
CPD-1456,train,1,12.8,Unstable,1,Old
CPD-1458,external_test,,62.08,Stable,0,Old
CPD-1459,train,2,120.0,Stable,0,New
CPD-1460,train,3,120.0,Stable,0,New
CPD-1461,train,4,16.43,Unstable,1,Old
CPD-1462,train,1,120.0,Stable,0,Old
CPD-1463,train,0,79.72,Stable,0,Old
CPD-1464,train,4,120.0,Stable,0,New
CPD-1465,external_test,,120.0,Stable,0,Old
CPD-1466,train,2,110.97,Stable,0,New
CPD-1467,train,1,120.0,Stable,0,New
CPD-1468,train,3,38.39,Stable,0,Old
CPD-1469,external_test,,29.4,Unstable,1,Old
CPD-1470,train,2,84.54,Stable,0,Old
CPD-1471,train,3,120.0,Stable,0,Old
CPD-1472,train,4,102.3,Stable,0,Old
CPD-1474,train,2,120.0,Stable,0,Old
CPD-1475,train,0,112.19,Stable,0,New
CPD-1476,train,0,96.99,Stable,0,Old
CPD-1477,internal_test,,95.42,Stable,0,New
CPD-1478,train,3,12.92,Unstable,1,Old
CPD-1479,train,4,79.7,Stable,0,Old
CPD-1480,train,3,120.0,Stable,0,New
CPD-1481,train,4,120.0,Stable,0,New
CPD-1482,train,1,4.97,Unstable,1,Old
CPD-1483,train,2,82.91,Stable,0,Old
CPD-1484,train,3,120.0,Stable,0,New
CPD-1485,external_test,,120.0,Stable,0,New
CPD-1486,train,2,8.21,Unstable,1,New
CPD-1487,train,0,115.06,Stable,0,Old
CPD-1488,train,4,36.16,Stable,0,New
CPD-1489,train,1,70.11,Stable,0,Old
CPD-1490,train,4,120.0,Stable,0,New
CPD-1491,train,2,67.22,Stable,0,Old
CPD-1492,train,4,120.0,Stable,0,New
CPD-1493,internal_test,,120.0,Stable,0,New
CPD-1494,train,2,120.0,Stable,0,New
CPD-1495,train,3,63.42,Stable,0,New
CPD-1496,train,2,59.83,Stable,0,New
CPD-1497,train,2,120.0,Stable,0,New
CPD-1498,internal_test,,0.91,Unstable,1,Old
CPD-1499,external_test,,54.75,Stable,0,New
CPD-1500,train,4,72.07152962,Stable,0,New
CPD-1501,train,3,14.62,Unstable,1,Old
CPD-1502,train,1,120.0,Stable,0,Old
CPD-1503,external_test,,120.0,Stable,0,New
CPD-1504,train,4,120.0,Stable,0,New
CPD-1505,train,3,109.65,Stable,0,New
CPD-1506,external_test,,6.9,Unstable,1,Old
CPD-1507,train,3,120.0,Stable,0,New
CPD-1508,train,2,0.94,Unstable,1,Old
CPD-1509,train,1,8.15,Unstable,1,Old
CPD-1510,train,2,120.0,Stable,0,New
CPD-1511,train,2,120.0,Stable,0,New
CPD-1512,train,0,120.0,Stable,0,New
CPD-1513,train,2,120.0,Stable,0,Old
CPD-1514,train,1,29.0,Unstable,1,Old
CPD-1515,train,2,120.0,Stable,0,New
CPD-1516,train,0,45.73,Stable,0,Old
CPD-1517,internal_test,,120.0,Stable,0,New
CPD-1518,train,2,90.99612385,Stable,0,New
CPD-1519,train,4,120.0,Stable,0,New
CPD-1520,train,4,120.0,Stable,0,New
CPD-1521,train,3,71.44,Stable,0,Old
CPD-1522,external_test,,120.0,Stable,0,Old
CPD-1523,train,2,120.0,Stable,0,Old
CPD-1524,train,1,120.0,Stable,0,New
CPD-1525,train,1,5.86,Unstable,1,Old
CPD-1526,train,2,120.0,Stable,0,New
CPD-1527,internal_test,,120.0,Stable,0,New
CPD-1528,train,4,120.0,Stable,0,New
CPD-1529,train,0,12.19,Unstable,1,Old
CPD-1530,internal_test,,102.01,Stable,0,New
CPD-1531,train,3,17.23,Unstable,1,New
CPD-1532,train,4,120.0,Stable,0,New
CPD-1533,train,1,116.0,Stable,0,New
CPD-1534,train,0,96.64,Stable,0,New
CPD-1535,train,2,120.0,Stable,0,New
CPD-1536,internal_test,,120.0,Stable,0,New
CPD-1537,external_test,,5.62,Unstable,1,New
CPD-1538,train,4,120.0,Stable,0,New
CPD-1539,train,1,120.0,Stable,0,Old
CPD-1540,train,4,120.0,Stable,0,Old
CPD-1541,train,2,120.0,Stable,0,New
CPD-1542,train,1,120.0,Stable,0,New
CPD-1544,external_test,,120.0,Stable,0,Old
CPD-1545,train,3,120.0,Stable,0,New
CPD-1546,train,4,66.81,Stable,0,Old
CPD-1547,internal_test,,120.0,Stable,0,Old
CPD-1548,train,3,120.0,Stable,0,New
CPD-1549,train,2,120.0,Stable,0,New
CPD-1550,train,1,120.0,Stable,0,New
CPD-1551,train,0,120.0,Stable,0,New
CPD-1552,train,3,120.0,Stable,0,New
CPD-1553,train,4,104.65,Stable,0,Old
CPD-1554,train,2,35.43,Stable,0,New
CPD-1555,train,3,38.8,Stable,0,New
CPD-1556,train,1,120.0,Stable,0,New
CPD-1557,train,0,120.0,Stable,0,New
CPD-1558,external_test,,120.0,Stable,0,New
CPD-1559,train,4,36.6,Stable,0,Old
CPD-1560,train,4,120.0,Stable,0,New
CPD-1561,train,2,120.0,Stable,0,Old
CPD-1562,train,3,31.6,Stable,0,Old
CPD-1563,train,0,120.0,Stable,0,New
CPD-1564,external_test,,68.74516274,Stable,0,New
CPD-1565,train,0,91.52,Stable,0,New
CPD-1566,train,2,120.0,Stable,0,New
CPD-1567,train,3,120.0,Stable,0,New
CPD-1568,train,4,75.59,Stable,0,Old
CPD-1569,train,3,80.3,Stable,0,Old
CPD-1570,train,0,120.0,Stable,0,New
CPD-1571,train,4,100.57,Stable,0,New
CPD-1572,train,1,120.0,Stable,0,Old
CPD-1573,train,0,107.75,Stable,0,New
CPD-1574,internal_test,,120.0,Stable,0,New
CPD-1575,internal_test,,120.0,Stable,0,New
CPD-1576,train,4,50.0,Stable,0,New
CPD-1577,train,2,120.0,Stable,0,Old
CPD-1578,train,2,103.89,Stable,0,New
CPD-1579,train,3,120.0,Stable,0,New
CPD-1580,train,2,118.25,Stable,0,New
CPD-1582,train,0,120.0,Stable,0,Old
CPD-1583,internal_test,,120.0,Stable,0,Old
CPD-1584,external_test,,120.0,Stable,0,New
CPD-1585,external_test,,107.4,Stable,0,New
CPD-1586,train,0,93.64,Stable,0,New
CPD-1587,train,4,118.2636094,Stable,0,New
CPD-1588,train,2,120.0,Stable,0,New
CPD-1589,train,2,120.0,Stable,0,Old
CPD-1590,train,3,120.0,Stable,0,New
CPD-1591,internal_test,,14.24,Unstable,1,New
CPD-1592,external_test,,120.0,Stable,0,New
CPD-1593,train,1,94.7,Stable,0,Old
CPD-1594,train,0,105.02,Stable,0,Old
CPD-1595,train,2,93.88,Stable,0,New
CPD-1596,train,4,120.0,Stable,0,Old
CPD-1597,external_test,,120.0,Stable,0,New
CPD-1598,train,0,120.0,Stable,0,Old
CPD-1599,train,2,120.0,Stable,0,Old
CPD-1600,train,2,120.0,Stable,0,Old
CPD-1601,train,2,110.37,Stable,0,New
CPD-1602,train,4,120.0,Stable,0,New
CPD-1603,train,4,22.68,Unstable,1,New
CPD-1604,train,2,120.0,Stable,0,New
CPD-1605,train,0,21.81,Unstable,1,New
CPD-1606,train,0,120.0,Stable,0,New
CPD-1607,train,2,120.0,Stable,0,Old
CPD-1608,train,3,120.0,Stable,0,New
CPD-1609,train,1,32.59,Stable,0,Old
CPD-1610,train,3,120.0,Stable,0,Old
CPD-1612,external_test,,3.25,Unstable,1,Old
CPD-1613,train,1,14.33,Unstable,1,Old
CPD-1614,internal_test,,6.62,Unstable,1,New
CPD-1615,train,3,50.69,Stable,0,New
CPD-1616,train,1,120.0,Stable,0,New
CPD-1617,train,1,120.0,Stable,0,New
CPD-1618,train,4,101.45,Stable,0,New
CPD-1619,train,0,120.0,Stable,0,New
CPD-1620,train,3,74.0,Stable,0,Old
CPD-1621,train,2,120.0,Stable,0,New
CPD-1622,train,3,120.0,Stable,0,New
CPD-1623,train,1,120.0,Stable,0,New
CPD-1624,train,4,120.0,Stable,0,Old
CPD-1625,train,3,16.95,Unstable,1,Old
CPD-1626,train,0,107.83,Stable,0,Old
CPD-1627,train,4,120.0,Stable,0,New
CPD-1628,train,2,35.57,Stable,0,New
CPD-1629,train,0,114.93,Stable,0,New
CPD-1630,internal_test,,116.04,Stable,0,Old
CPD-1631,internal_test,,120.0,Stable,0,Old
CPD-1632,train,2,5.54,Unstable,1,Old
CPD-1633,train,1,107.91,Stable,0,Old
CPD-1635,train,4,2.97,Unstable,1,New
CPD-1636,train,1,98.62,Stable,0,Old
CPD-1637,train,4,17.71,Unstable,1,Old
CPD-1638,train,1,120.0,Stable,0,New
CPD-1639,train,4,80.41,Stable,0,New
CPD-1640,external_test,,5.27,Unstable,1,New
CPD-1641,train,0,120.0,Stable,0,New
CPD-1642,train,2,120.0,Stable,0,Old
CPD-1643,train,3,114.11,Stable,0,New
CPD-1644,train,4,14.59,Unstable,1,Old
CPD-1645,train,3,120.0,Stable,0,Old
CPD-1646,internal_test,,120.0,Stable,0,Old
CPD-1647,train,4,120.0,Stable,0,Old
CPD-1649,train,4,75.98,Stable,0,Old
CPD-1650,train,2,120.0,Stable,0,New
CPD-1651,internal_test,,120.0,Stable,0,New
CPD-1653,train,4,60.64698788,Stable,0,New
CPD-1654,train,1,62.15,Stable,0,Old
CPD-1655,train,4,120.0,Stable,0,New
CPD-1656,train,4,99.78,Stable,0,Old
CPD-1657,train,4,107.33,Stable,0,Old
CPD-1658,train,3,32.56,Stable,0,New
CPD-1659,train,2,57.5,Stable,0,New
CPD-1660,train,0,18.77,Unstable,1,Old
CPD-1661,train,4,86.44438851,Stable,0,New
CPD-1662,train,3,59.15,Stable,0,New
CPD-1663,train,1,101.24,Stable,0,Old
CPD-1664,train,1,40.47,Stable,0,Old
CPD-1665,train,4,120.0,Stable,0,New
CPD-1666,external_test,,120.0,Stable,0,New
CPD-1667,train,1,22.77,Unstable,1,New
CPD-1668,external_test,,120.0,Stable,0,New
CPD-1669,train,4,80.73049244,Stable,0,New
CPD-1670,internal_test,,120.0,Stable,0,New
CPD-1671,train,4,113.54,Stable,0,Old
CPD-1672,train,0,24.15,Unstable,1,Old
CPD-1673,train,0,120.0,Stable,0,New
CPD-1674,train,4,22.45,Unstable,1,Old
CPD-1675,train,4,120.0,Stable,0,Old
CPD-1676,train,2,120.0,Stable,0,Old
CPD-1677,train,2,10.73,Unstable,1,Old
CPD-1678,train,0,120.0,Stable,0,Old
CPD-1679,train,4,120.0,Stable,0,New
CPD-1680,train,3,59.35,Stable,0,New
CPD-1681,train,2,120.0,Stable,0,Old
CPD-1682,train,1,85.95,Stable,0,New
CPD-1684,train,2,120.0,Stable,0,New
CPD-1685,train,3,96.02,Stable,0,Old
CPD-1686,train,3,120.0,Stable,0,New
CPD-1687,train,4,1.8,Unstable,1,Old
CPD-1688,internal_test,,120.0,Stable,0,New
CPD-1689,train,3,120.0,Stable,0,New
CPD-1690,internal_test,,120.0,Stable,0,New
CPD-1691,train,1,120.0,Stable,0,New
CPD-1692,external_test,,32.79,Stable,0,Old
CPD-1693,train,0,24.73,Unstable,1,Old
CPD-1694,train,3,120.0,Stable,0,New
CPD-1695,train,1,120.0,Stable,0,Old
CPD-1696,train,0,64.63,Stable,0,Old
CPD-1698,train,2,120.0,Stable,0,Old
CPD-1699,internal_test,,120.0,Stable,0,New
CPD-1701,train,1,120.0,Stable,0,New
CPD-1702,train,4,120.0,Stable,0,New
CPD-1703,external_test,,120.0,Stable,0,New
CPD-1704,train,3,21.34,Unstable,1,Old
CPD-1705,train,3,120.0,Stable,0,New
CPD-1706,train,4,120.0,Stable,0,New
CPD-1707,train,3,120.0,Stable,0,New
CPD-1708,train,0,104.93,Stable,0,Old
CPD-1710,internal_test,,120.0,Stable,0,New
CPD-1711,train,2,120.0,Stable,0,New
CPD-1712,train,2,120.0,Stable,0,New
CPD-1713,internal_test,,33.5,Stable,0,Old
CPD-1714,train,2,90.17,Stable,0,New
CPD-1715,train,4,120.0,Stable,0,New
CPD-1716,train,0,120.0,Stable,0,New
CPD-1717,internal_test,,120.0,Stable,0,New
CPD-1718,train,2,82.01,Stable,0,Old
CPD-1719,external_test,,120.0,Stable,0,New
CPD-1720,train,0,120.0,Stable,0,Old
CPD-1722,train,0,97.37,Stable,0,Old
CPD-1723,internal_test,,120.0,Stable,0,New
CPD-1724,train,0,77.38,Stable,0,Old
CPD-1725,internal_test,,111.48,Stable,0,Old
CPD-1726,train,0,120.0,Stable,0,Old
CPD-1727,train,1,116.48,Stable,0,New
CPD-1728,train,4,120.0,Stable,0,New
CPD-1729,train,2,120.0,Stable,0,New
CPD-1730,train,0,120.0,Stable,0,New
CPD-1731,train,3,120.0,Stable,0,New
CPD-1732,train,3,46.2,Stable,0,Old
CPD-1733,external_test,,120.0,Stable,0,Old
CPD-1734,external_test,,120.0,Stable,0,New
CPD-1735,train,1,82.56,Stable,0,New
CPD-1736,train,4,95.24,Stable,0,Old
CPD-1737,train,2,24.13,Unstable,1,Old
CPD-1738,train,3,120.0,Stable,0,Old
CPD-1739,internal_test,,27.83,Unstable,1,Old
CPD-1740,train,2,120.0,Stable,0,New
CPD-1741,internal_test,,120.0,Stable,0,New
CPD-1742,train,4,79.68529798,Stable,0,New
CPD-1743,train,3,120.0,Stable,0,New
CPD-1744,train,4,120.0,Stable,0,New
CPD-1745,train,0,51.88,Stable,0,Old
CPD-1746,train,3,52.95,Stable,0,Old
CPD-1747,train,4,120.0,Stable,0,Old
CPD-1748,train,2,120.0,Stable,0,New
CPD-1749,train,4,120.0,Stable,0,New
CPD-1750,internal_test,,49.05,Stable,0,Old
CPD-1751,external_test,,98.2,Stable,0,New
CPD-1752,train,2,92.44,Stable,0,Old
CPD-1753,train,4,46.68,Stable,0,New
CPD-1754,train,2,110.81,Stable,0,New
CPD-1755,train,4,120.0,Stable,0,New
CPD-1756,train,1,83.31,Stable,0,Old
CPD-1757,train,2,118.02,Stable,0,Old
CPD-1758,train,0,32.62,Stable,0,New
CPD-1759,train,4,72.35,Stable,0,New
CPD-1760,train,1,81.27,Stable,0,Old
CPD-1761,train,4,120.0,Stable,0,New
CPD-1762,train,2,120.0,Stable,0,New
CPD-1763,train,3,13.18,Unstable,1,Old
CPD-1764,train,3,120.0,Stable,0,New
CPD-1765,train,3,120.0,Stable,0,Old
CPD-1766,train,2,97.43,Stable,0,Old
CPD-1767,train,4,120.0,Stable,0,New
CPD-1768,train,2,40.85,Stable,0,New
CPD-1769,train,2,120.0,Stable,0,New
CPD-1770,train,2,120.0,Stable,0,New
CPD-1771,train,0,120.0,Stable,0,New
CPD-1772,train,1,120.0,Stable,0,New
CPD-1773,internal_test,,120.0,Stable,0,New
CPD-1774,train,4,120.0,Stable,0,New
CPD-1775,train,3,21.72,Unstable,1,Old
CPD-1776,train,0,120.0,Stable,0,Old
CPD-1777,train,0,120.0,Stable,0,New
CPD-1778,train,3,43.89,Stable,0,Old
CPD-1779,train,1,4.33,Unstable,1,Old
CPD-1780,external_test,,70.03,Stable,0,New
CPD-1781,train,1,42.7,Stable,0,New
CPD-1782,train,2,120.0,Stable,0,New
CPD-1783,train,0,120.0,Stable,0,Old
CPD-1784,train,0,120.0,Stable,0,New
CPD-1785,train,4,120.0,Stable,0,New
CPD-1786,external_test,,120.0,Stable,0,Old
CPD-1787,train,1,120.0,Stable,0,New
CPD-1788,train,0,120.0,Stable,0,New
CPD-1789,internal_test,,112.26,Stable,0,New
CPD-1790,train,4,120.0,Stable,0,Old
CPD-1791,train,0,120.0,Stable,0,Old
CPD-1792,external_test,,120.0,Stable,0,Old
CPD-1793,internal_test,,120.0,Stable,0,Old
CPD-1794,external_test,,120.0,Stable,0,New
CPD-1795,external_test,,120.0,Stable,0,Old
CPD-1796,train,4,1.83,Unstable,1,Old
CPD-1797,train,2,120.0,Stable,0,Old
CPD-1798,train,2,120.0,Stable,0,New
CPD-1799,train,1,10.89,Unstable,1,Old
CPD-1800,train,4,87.93,Stable,0,New
CPD-1801,external_test,,38.27819127,Stable,0,New
CPD-1802,train,1,6.03,Unstable,1,Old
CPD-1803,train,0,120.0,Stable,0,New
CPD-1804,train,0,120.0,Stable,0,Old
CPD-1805,external_test,,120.0,Stable,0,New
CPD-1806,train,3,65.93,Stable,0,Old
CPD-1807,train,4,120.0,Stable,0,Old
CPD-1808,train,3,120.0,Stable,0,New
CPD-1809,external_test,,120.0,Stable,0,New
CPD-1811,train,3,9.74,Unstable,1,Old
