compound_id,split,cv_fold,half_life_min,class,binary_class,data_source
CPD-3053,train,1,120.0,Stable,0,New
CPD-3054,train,4,13.62,Unstable,1,New
CPD-3057,train,0,120.0,Stable,0,New
CPD-3058,train,2,120.0,Stable,0,New
CPD-3059,train,3,120.0,Stable,0,New
CPD-3060,train,1,120.0,Stable,0,New
CPD-3061,train,2,120.0,Stable,0,New
CPD-3062,train,3,120.0,Stable,0,New
CPD-3063,train,4,120.0,Stable,0,New
CPD-3065,external_test,,91.61,Stable,0,New
CPD-3067,train,3,120.0,Stable,0,New
CPD-3068,train,4,120.0,Stable,0,New
